"agency_cd","site_no","date","water_temp_C","water_temp_code","discharge_cfs","discharge_code","gage_height_ft","gage_height_code","conductivity_uScm","conductivity_code","dissolved_oxygen_mgL","dissolved_oxygen_code","turbidity_ntu","turbidity_code","salinity_psu","salinity_code","pH","pH_code"
"USGS","07374000",2007-07-27,29,"A",449000,"A",18.19,"A",433,"A",6.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-07-28,29,"A",436000,"A",17.53,"A",454,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-07-29,29.2,"A",424000,"A",16.95,"A",466,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-07-30,29.3,"A",414000,"A",16.43,"A",473,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-07-31,29.4,"A",404000,"A",15.94,"A",472,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-08-01,29.4,"A",394000,"A",15.44,"A",466,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-08-02,29.5,"A",388000,"A",15.12,"A",455,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-08-03,29.7,"A",381000,"A",14.76,"A",455,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-08-04,30,"A",372000,"A",14.27,"A",469,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-08-05,30.2,"A",361000,"A",13.68,"A",459,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-08-06,30.5,"A",348000,"A",13.03,"A",467,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-08-07,30.8,"A",337000,"A",12.46,"A",469,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-08-08,31,"A",329000,"A",12.07,"A",467,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-08-09,31.1,"A",324000,"A",11.82,"A",478,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-08-10,31.3,"A",320000,"A",11.63,"A",467,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-08-11,31.5,"A",315000,"A",11.36,"A",458,"A",6.6,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-08-12,31.7,"A",306000,"A",10.92,"A",452,"A",6.5,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-08-13,31.8,"A",294000,"A",10.33,"A",NA,NA,6.4,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-08-14,31.8,"A",279000,"A",9.62,"A",NA,NA,6.3,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-08-15,31.7,"A",265000,"A",8.98,"A",463,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-08-16,31.7,"A",262000,"A",8.87,"A",462,"A",6.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-08-17,31.6,"A",258000,"A",8.66,"A",451,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-08-18,31.6,"A",252000,"A",8.41,"A",463,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-08-19,31.6,"A",252000,"A",8.4,"A",476,"A",6.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-08-20,31.6,"A",256000,"A",8.6,"A",NA,NA,6.6,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-08-21,31.7,"A",260000,"A",8.78,"A",NA,NA,6.7,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-08-22,31.7,"A",262000,"A",8.84,"A",NA,NA,6.8,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-08-23,31.8,"A",261000,"A",8.83,"A",NA,NA,6.8,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-08-24,31.8,"A",259000,"A",8.74,"A",NA,NA,6.7,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-08-25,31.7,"A",256000,"A",8.59,"A",NA,NA,6.7,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-08-26,31.6,"A",253000,"A",8.47,"A",NA,NA,6.9,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-08-27,31.4,"A",251000,"A",8.36,"A",NA,NA,6.8,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-08-28,31.1,"A",245000,"A",8.1,"A",NA,NA,6.7,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-08-29,30.8,"A",240000,"A",7.87,"A",NA,NA,6.6,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-08-30,30.8,"A",241000,"A",7.92,"A",NA,NA,6.7,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-08-31,30.8,"A",247000,"A",8.18,"A",NA,NA,6.8,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-01,30.6,"A",252000,"A",8.42,"A",NA,NA,6.7,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-02,30.1,"A",258000,"A",8.7,"A",NA,NA,6.6,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-03,30,"A",267000,"A",9.07,"A",NA,NA,6.7,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-04,30,"A",276000,"A",9.49,"A",NA,NA,6.7,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-05,29.9,"A",287000,"A",10.01,"A",NA,NA,6.8,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-06,29.6,"A",298000,"A",10.56,"A",NA,NA,6.9,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-07,29.5,"A",308000,"A",11.04,"A",NA,NA,6.9,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-08,29.5,"A",317000,"A",11.47,"A",NA,NA,6.9,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-09,29.3,"A",323000,"A",11.77,"A",NA,NA,6.9,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-10,29,"A",326000,"A",11.91,"A",NA,NA,6.8,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-11,28.7,"A",328000,"A",12.02,"A",NA,NA,6.8,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-12,28.5,"A",327000,"A",11.97,"A",NA,NA,6.8,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-13,28,"A",325000,"A",11.84,"A",NA,NA,6.9,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-14,27.7,"A",324000,"A",11.82,"A",NA,NA,7,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-15,27.5,"A",321000,"A",11.66,"A",NA,NA,7,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-16,26.9,"A",314000,"A",11.35,"A",NA,NA,7.2,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-17,26.7,"A",303000,"A",10.78,"A",NA,NA,7.2,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-18,26.6,"A",289000,"A",10.08,"A",NA,NA,7.2,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-19,26.5,"A",274000,"A",9.4,"A",NA,NA,7.3,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-20,26.4,"A",262000,"A",8.85,"A",NA,NA,7.3,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-21,26.3,"A",254000,"A",8.52,"A",460,"A",7.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-09-22,26.3,"A",246000,"A",8.15,"A",479,"A",7.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-09-23,26.3,"A",239000,"A",7.82,"A",478,"A",7.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-09-24,26.3,"A",235000,"A",7.67,"A",493,"A",7.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-09-25,26.2,"A",233000,"A",7.55,"A",NA,NA,7.3,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-26,26.2,"A",227000,"A",7.32,"A",NA,NA,7.3,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-27,26.3,"A",221000,"A",7.04,"A",493,"A",7.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-09-28,26.4,"A",213000,"A",6.73,"A",503,"A",7.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-09-29,26.3,"A",207000,"A",6.47,"A",511,"A",7.4,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-09-30,26.2,"A",206000,"A",6.45,"A",NA,NA,7.4,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-10-01,26.1,"A",210000,"A",6.41,"A",523,"A",7.5,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-10-02,26.1,"A",202000,"A",6.08,"A",532,"A",7.5,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-10-03,26.1,"A",2e+05,"A",5.99,"A",531,"A",7.4,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-10-04,26.1,"A",201000,"A",6.02,"A",530,"A",7.4,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-10-05,26.1,"A",203000,"A",6.12,"A",532,"A",7.4,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-10-06,26.1,"A",198000,"A",5.88,"A",548,"A",7.5,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-10-07,26.1,"A",206000,"A",6.22,"A",555,"A",7.5,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-10-08,26,"A",214000,"A",6.59,"A",556,"A",7.5,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-10-09,26.1,"A",214000,"A",6.58,"A",558,"A",7.7,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-10-10,26.2,"A",204000,"A",6.17,"A",556,"A",7.7,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-10-11,26,"A",194000,"A",5.69,"A",NA,NA,7.7,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-10-12,25.7,"A",190000,"A",5.53,"A",NA,NA,7.6,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-10-13,25.4,"A",183000,"A",5.22,"A",NA,NA,7.8,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-10-14,25,"A",181000,"A",5.14,"A",NA,NA,8.1,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-10-15,24.6,"A",184000,"A",5.28,"A",NA,NA,8.2,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-10-16,24.5,"A",188000,"A",5.46,"A",NA,NA,8.2,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-10-17,24.5,"A",192000,"A",5.61,"A",NA,NA,8.2,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-10-18,24.5,"A",196000,"A",5.82,"A",NA,NA,8.3,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-10-19,24.4,"A",199000,"A",5.95,"A",NA,NA,8.4,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-10-20,24.1,"A",199000,"A",5.92,"A",NA,NA,8.4,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-10-21,23.7,"A",199000,"A",5.93,"A",NA,NA,8.3,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-10-22,23.5,"A",208000,"A",6.33,"A",NA,NA,8.3,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-10-23,22.6,"A",211000,"A",6.44,"A",NA,NA,8.4,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-10-24,21.5,"A",203000,"A",6.11,"A",NA,NA,8.4,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-10-25,20.8,"A",204000,"A",6.16,"A",539,"A",8.4,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-10-26,20.4,"A",211000,"A",6.45,"A",545,"A",8.4,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-10-27,19.9,"A",219000,"A",6.84,"A",544,"A",8.5,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-10-28,19.1,"A",235000,"A",7.52,"A",527,"A",8.5,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-10-29,18.6,"A",246000,"A",8.02,"A",526,"A",8.6,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-10-30,18.2,"A",263000,"A",8.8,"A",524,"A",8.7,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-10-31,18.1,"A",283000,"A",9.73,"A",506,"A",8.7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-01,17.8,"A",301000,"A",10.55,"A",524,"A",8.7,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-02,17.5,"A",313000,"A",11.12,"A",519,"A",8.6,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-03,17.1,"A",317000,"A",11.27,"A",512,"A",8.6,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-04,17,"A",313000,"A",11.09,"A",483,"A",8.6,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-05,17.1,"A",304000,"A",10.7,"A",473,"A",8.6,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-06,17,"A",298000,"A",10.4,"A",479,"A",8.7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-07,16.5,"A",288000,"A",9.97,"A",489,"A",8.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-08,16.2,"A",278000,"A",9.5,"A",498,"A",9.1,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-09,16,"A",268000,"A",9.02,"A",502,"A",9.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-10,16,"A",259000,"A",8.63,"A",504,"A",9.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-11,16,"A",252000,"A",8.31,"A",509,"A",9.3,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-12,16,"A",247000,"A",8.06,"A",514,"A",9.3,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-13,15.8,"A",238000,"A",7.68,"A",517,"A",9.3,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-14,15.9,"A",233000,"A",7.46,"A",524,"A",9.3,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-15,15.7,"A",228000,"A",7.24,"A",534,"A",9.4,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-16,15.3,"A",219000,"A",6.8,"A",524,"A",9.5,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-17,15,"A",211000,"A",6.48,"A",532,"A",9.6,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-18,15,"A",205000,"A",6.21,"A",538,"A",9.6,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-19,14.9,"A",201000,"A",6.01,"A",542,"A",9.6,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-20,14.9,"A",194000,"A",5.69,"A",533,"A",9.7,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-21,15,"A",192000,"A",5.63,"A",552,"A",9.6,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-22,14.6,"A",193000,"A",5.65,"A",539,"A",9.8,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-23,14.1,"A",192000,"A",5.63,"A",533,"A",9.8,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-24,13.6,"A",198000,"A",5.9,"A",538,"A",9.9,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-25,13.5,"A",209000,"A",6.37,"A",536,"A",9.8,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-26,13.3,"A",213000,"A",6.54,"A",533,"A",9.9,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-27,13,"A",206000,"A",6.23,"A",536,"A",9.9,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-28,12.7,"A",207000,"A",6.3,"A",545,"A",10,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-29,12.6,"A",203000,"A",6.12,"A",552,"A",10.1,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-11-30,12.5,"A",2e+05,"A",5.98,"A",546,"A",10.2,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-12-01,12.4,"A",203000,"A",6.12,"A",554,"A",10.3,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-12-02,12.6,"A",207000,"A",6.3,"A",543,"A",10.3,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-12-03,12.7,"A",206000,"A",6.22,"A",538,"A",NA,NA,0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-12-04,12.4,"A",203000,"A",6.09,"A",533,"A",NA,NA,0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-12-05,12,"A",205000,"A",6.19,"A",540,"A",NA,NA,0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-12-06,11.4,"A",213000,"A e",6.55,"A e",549,"A",NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-12-07,11.4,"A",220000,"A",6.86,"A",552,"A",NA,NA,0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-12-08,11.4,"A",228000,"A",7.24,"A",550,"A",NA,NA,0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-12-09,11.6,"A",236000,"A",7.55,"A",545,"A",NA,NA,0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-12-10,11.8,"A",238000,"A",7.68,"A",531,"A",NA,NA,0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-12-11,12,"A",240000,"A",7.73,"A",531,"A",NA,NA,0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-12-12,12.1,"A",240000,"A",7.73,"A",547,"A",NA,NA,0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-12-13,11.9,"A",238000,"A",7.65,"A",536,"A",NA,NA,0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-12-14,11.8,"A",239000,"A",7.71,"A",534,"A",NA,NA,0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-12-15,11.3,"A",241000,"A",7.81,"A",543,"A",10.5,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-12-16,11,"A",246000,"A",8.02,"A",535,"A",10.7,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-12-17,10.3,"A",259000,"A",8.61,"A",534,"A",10.8,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-12-18,9.8,"A",286000,"A",9.87,"A",549,"A",10.8,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-12-19,9.3,"A",323000,"A",11.55,"A",539,"A",10.8,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-12-20,9.1,"A",375000,"A",13.96,"A",531,"A",10.7,"A",0.3,"A",NA,NA,NA,NA
"USGS","07374000",2007-12-21,8.9,"A",423000,"A",16.2,"A",507,"A",10.6,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2007-12-22,8.6,"A",462000,"A e",17.98,"A e",499,"A",10.6,"A",NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-12-23,NA,NA,502000,"A e",19.86,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-12-24,NA,NA,529000,"A e",21.09,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-12-25,NA,NA,555000,"A e",22.29,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-12-26,NA,NA,568000,"A e",22.93,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-12-27,NA,NA,577000,"A e",23.35,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-12-28,NA,NA,583000,"A e",23.6,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-12-29,NA,NA,586000,"A e",23.75,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-12-30,NA,NA,587000,"A e",23.81,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2007-12-31,NA,NA,581000,"A e",23.54,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-01,NA,NA,569000,"A e",22.96,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-02,NA,NA,551000,"A e",22.11,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-03,NA,NA,532000,"A e",21.23,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-04,NA,NA,513000,"A e",20.37,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-05,NA,NA,495000,"A e",19.54,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-06,NA,NA,477000,"A e",18.69,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-07,NA,NA,459000,"A e",17.85,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-08,NA,NA,446000,"A e",17.26,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-09,NA,NA,435000,"A e",16.73,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-10,NA,NA,419000,"A e",15.98,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-11,NA,NA,403000,"A e",15.24,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-12,7.4,"A",387000,"A",14.52,"A",417,"A",11.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2008-01-13,7.4,"A",376000,"A e",13.99,"A e",430,"A",11.4,"A e",NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-14,NA,NA,367000,"A e",13.6,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-15,NA,NA,358000,"A e",13.16,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-16,NA,NA,363000,"A e",13.41,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-17,NA,NA,385000,"A e",14.42,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-18,NA,NA,403000,"A e",15.26,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-19,NA,NA,436000,"A e",16.8,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-20,NA,NA,468000,"A e",18.28,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-21,NA,NA,491000,"A e",19.35,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-22,NA,NA,512000,"A e",20.3,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-23,NA,NA,524000,"A e",20.89,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-24,NA,NA,532000,"A e",21.22,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-25,NA,NA,533000,"A e",21.29,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-26,NA,NA,528000,"A e",21.07,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-27,NA,NA,509000,"A e",20.19,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-28,NA,NA,483000,"A e",18.95,"A e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-01-29,5,"A",458000,"A",17.78,"A",385,"A",11.8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2008-01-30,4.9,"A",438000,"A",16.89,"A",391,"A",11.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2008-01-31,5.1,"A",422000,"A",16.13,"A",399,"A",12,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2008-02-01,4.9,"A",406000,"A",15.39,"A",392,"A",12.1,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2008-02-02,4.9,"A",386000,"A",14.48,"A",404,"A",12.1,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2008-02-03,5.1,"A",371000,"A",13.77,"A",411,"A",12.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2008-02-04,5.5,"A",359000,"A",13.23,"A",416,"A",12.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2008-02-05,6.3,"A",355000,"A",13.05,"A",426,"A",12.1,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2008-02-06,7,"A",354000,"A",12.98,"A",430,"A",11.9,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2008-02-07,7.1,"A",349000,"A",12.74,"A",431,"A",11.8,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2008-02-08,7.1,"A",352000,"A",12.91,"A",431,"A",11.7,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2008-02-09,7.3,"A",363000,"A",13.4,"A",427,"A",11.5,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2008-02-10,7.6,"A",383000,"A",14.34,"A",428,"A",11.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2008-02-11,7.5,"A",414000,"A",15.74,"A",435,"A",11.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2008-02-12,7.8,"A",450000,"A",17.3,"A",441,"A",11.4,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2008-02-13,7.6,"A",488000,"A",18.9,"A",440,"A",11.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2008-02-14,7.3,"A",527000,"A",20.53,"A",440,"A",11.4,"A e",NA,NA,NA,NA,NA,NA
"USGS","07374000",2008-02-15,7.2,"A",563000,"A",22.04,"A",440,"A",11.3,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2008-02-16,7,"A",595000,"A",23.41,"A",424,"A",11.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2008-02-17,7,"A",628000,"A",24.81,"A",419,"A",11.2,"A",0.2,"A",NA,NA,NA,NA
"USGS","07374000",2008-02-18,6.6,"A",651000,"A",25.77,"A",405,"A",11.2,"A",0.2,"A",NA,NA,NA,NA
